,text,language_code,text_code,n_chars,script_name,script_type,language,language_family,language_sub_family,font,oreintation,characters,consonants,vowels,secondary_type,path,text_width,text_pixels
3781,গোষোীঠী্্ষষ,bn,78,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_78.jpeg,183,2032
3782,রসারদবদবাদ,bn,79,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_79.jpeg,180,1827
3783,গসসতঙীীতঙী,bn,80,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_80.jpeg,182,2160
3784,ওুগোুোওুওল,bn,81,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_81.jpeg,177,1838
3785,রযযরারযাযই,bn,82,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_82.jpeg,180,1977
3786,রণণণরণণরণ,bn,83,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_83.jpeg,180,1647
3787,্্্নরপ্নররযনয,bn,84,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_84.jpeg,191,1939
3788,দনননদননদদ,bn,85,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_85.jpeg,180,1677
3789,তিদদ়দব্্যবয্,bn,86,8,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_86.jpeg,178,1930
3790,বননহনহননব,bn,87,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_87.jpeg,176,1717
3791,জবব্া্জঞাি্জ,bn,88,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_88.jpeg,189,2190
3792,নবধবনববধ্ব,bn,89,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_89.jpeg,178,1804
3793,ুুশরুরশশরশুশ,bn,90,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_90.jpeg,184,1914
3794,বরপরপরব্প্্ত,bn,91,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_91.jpeg,192,2022
3795,়়়াডঘাড়ঘাঘাাাঘ,bn,92,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_92.jpeg,194,1933
3796,ুদখেখনেনেুন,bn,93,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_93.jpeg,175,1737
3797,ঙঙঙরররঙরর,bn,94,2,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_94.jpeg,192,2115
3798,্েষথটেট্টথ্্যয,bn,95,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_95.jpeg,190,2186
3799,লরসরলরলরর,bn,96,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_96.jpeg,194,1983
3800,াভাবািসবাকাস,bn,97,9,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_97.jpeg,189,1988
3801,্ল়্বসপস়অপঅ,bn,98,10,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_98.jpeg,198,1983
3802,্্ত্ত্রততপতত,bn,99,8,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_99.jpeg,187,1937
3803,পরপপেেরপপ,bn,100,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_100.jpeg,179,1737
3804,যদিদিওিদযযি,bn,101,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_101.jpeg,196,2142
3805,রারিপবরিরির,bn,102,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_102.jpeg,179,2139
3806,িসরিসসসসার,bn,103,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_103.jpeg,177,1951
3807,যয্তযযততযগ,bn,104,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_104.jpeg,196,2021
3808,রপিপপিিপরাি,bn,105,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_105.jpeg,191,2056
3809,্যপণপণযয্্য,bn,106,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_106.jpeg,176,1702
3810,ব্াললকববক্য,bn,107,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_107.jpeg,190,1998
3811,ছছটছটটছছট,bn,108,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_108.jpeg,191,2373
3812,যাসাাখসযাসখ,bn,109,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_109.jpeg,190,1880
3813,েণ্শ্ণ্শরশেীীর,bn,110,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_110.jpeg,186,2050
3814,্শ্্পপপশ্নপপ,bn,111,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_111.jpeg,185,1736
3815,টটঘটটঘঘঘঘ,bn,112,2,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_112.jpeg,181,2043
3816,্রমম্ম্সমম্ম্,bn,113,8,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_113.jpeg,178,1938
3817,্্্করর্করর্রর,bn,114,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_114.jpeg,178,2017
3818,দণষিি্কষষিণ,bn,115,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_115.jpeg,176,2040
3819,মসামসসসমম,bn,116,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_116.jpeg,181,1809
3820,ারককাারাটুাার,bn,117,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_117.jpeg,186,2108
3821,েুতহেেেহততত,bn,118,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_118.jpeg,177,1893
3822,গগসররসর্্মর,bn,119,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_119.jpeg,189,1976
3823,ননথ্নাথথসান,bn,120,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_120.jpeg,180,1809
3824,শশননশনানাাশ,bn,121,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_121.jpeg,197,1748
3825,লভাাভভালভা,bn,122,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_122.jpeg,180,1792
3826,়সযস়সযসম়ম,bn,123,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_123.jpeg,182,1784
3827,শএএএশকশক,bn,124,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_124.jpeg,191,1729
3828,মেমনমমনেমম,bn,125,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_125.jpeg,190,1894
3829,আআদদআআ,bn,126,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_126.jpeg,192,1922
3830,দোাোায়েেদাান,bn,127,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_127.jpeg,183,1811
3831,গ্রগ্হহআগআ,bn,128,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_128.jpeg,198,2071
3832,লাালগগাাগগা,bn,129,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_129.jpeg,181,1681
3833,শুশুশনশুনুননশ,bn,130,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_130.jpeg,192,2063
3834,ণীসণীসীরাাসী,bn,131,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_131.jpeg,176,2187
3835,রণভম্মণরভভ,bn,132,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_132.jpeg,194,1995
3836,াককককললল,bn,133,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_133.jpeg,186,1862
3837,াররধসরাাধধস,bn,134,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_134.jpeg,189,1931
3838,িযশকক  শটয,bn,135,11,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_135.jpeg,182,1787
3839,সরসরসব্্্্র্স্্্স,bn,136,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_136.jpeg,190,2066
3840,তরপপপ্রপপ,bn,137,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_137.jpeg,178,1770
3841,িধদ্্দিদুদধ্্ুুিধ্ে,bn,138,8,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_138.jpeg,177,2255
3842,াাানশককশশা,bn,139,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_139.jpeg,175,1662
3843,্ককনদ্রেদেদ,bn,140,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_140.jpeg,182,1858
3844,্্যযযতবিতবত,bn,141,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_141.jpeg,187,1968
3845,রঅর্থরথঅথ,bn,142,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_142.jpeg,179,1951
3846,সসাোসাােবোস,bn,143,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_143.jpeg,189,1860
3847,স্থপতথসথপি,bn,144,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_144.jpeg,196,1951
3848,নাাশনাননাসান,bn,145,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_145.jpeg,189,1752
3849,্ষষ্ষ্্য্ককক্ষ,bn,146,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_146.jpeg,189,2192
3850,্্্কণ্ক্ক্ণঠঠক,bn,147,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_147.jpeg,190,2108
3851,শতশশকতশ্ক,bn,148,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_148.jpeg,187,1811
3852,িকছুিকছুিুছকু,bn,149,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_149.jpeg,178,2560
3853,যররযতনয্রর,bn,150,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_150.jpeg,186,1998
3854,িত্িচররচ্তত্র,bn,151,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_151.jpeg,185,2216
3855,তকেররততকর,bn,152,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_152.jpeg,193,2035
3856,সসসঠিসসকস,bn,153,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_153.jpeg,187,1988
3857,নাাউউডডউউ,bn,154,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_154.jpeg,176,2115
3858,রযসৌ্ৌদসয,bn,155,8,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_155.jpeg,188,1911
3859,্রডইরডরডভ,bn,156,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_156.jpeg,177,1962
3860,দডডঁাাা়াাদ়াড়ড,bn,157,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_157.jpeg,186,2036
3861,াাধাণধরাধধরা,bn,158,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_158.jpeg,182,1809
3862,ুসখমসমখখস,bn,159,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_159.jpeg,190,1845
3863,ষিিকষাকশ্ি্ি,bn,160,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_160.jpeg,175,2041
3864,তড়ত়ড়়চ়চ্ডচা,bn,161,8,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_161.jpeg,181,1996
3865,বসসুসুববুবসব,bn,162,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_162.jpeg,188,2181
3866,দতদতদুদদুতদ,bn,163,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_163.jpeg,189,2044
3867,াবকববাাশাশক,bn,164,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_164.jpeg,193,1908
3868,মারগগগমামহ,bn,165,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_165.jpeg,185,1850
3869,িিমেরেনমমেি,bn,166,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_166.jpeg,180,1910
3870,তলিলকলশল,bn,167,9,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_167.jpeg,176,1742
3871,বববিশষিবেবে,bn,168,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_168.jpeg,186,2028
3872,্িিসিপ্্বপববস,bn,169,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_169.jpeg,183,2049
3873,ববোঅঅপল,bn,170,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_170.jpeg,176,1659
3874,পন্উ্প্উতনপ,bn,171,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_171.jpeg,178,1976
3875,ীীরর্র্টস্টস,bn,172,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_172.jpeg,175,2064
3876,ুুগুগুগগণণণগ,bn,173,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_173.jpeg,183,1787
3877,ননততঅনগত,bn,174,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_174.jpeg,180,1727
3878,সসোস্রক্র্্ক,bn,175,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_175.jpeg,189,2000
3879,াাচচচচাাকাচা,bn,176,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_176.jpeg,176,1786
3880,বীাািহববনহবন,bn,177,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_177.jpeg,191,2142
3881,্কেকঅবট্েটজ,bn,178,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_178.jpeg,199,2191
3882,িথথরিরিসরথথ,bn,179,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_179.jpeg,190,2279
3883,েেোাফসসেরস,bn,180,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_180.jpeg,179,1806
3884,্পবীী্্বদপ্ী্দপ,bn,181,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_181.jpeg,179,2147
3885,মিে্স্্টটি্্সিস্ে,bn,182,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_182.jpeg,177,2259
3886,্ডকডকরকরড,bn,183,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_183.jpeg,193,2068
3887,রসরাধসারণধ,bn,184,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_184.jpeg,180,1814
3888,সসবভ্সভমভ,bn,185,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_185.jpeg,179,1854
3889,্েলেনলল্্্লল্প,bn,186,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_186.jpeg,193,1841
3890,বর্বররবববি,bn,187,9,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_187.jpeg,183,1907
3891,বসিবসয়বমি,bn,188,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_188.jpeg,178,1843
3892,াহসাহাসসাহাা,bn,189,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_189.jpeg,175,1782
3893,রহজরজহহজ,bn,190,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_190.jpeg,182,2039
3894,কচককচেচচে,bn,191,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_191.jpeg,179,1849
3895,করআরকআক,bn,192,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_192.jpeg,194,2051
3896,লসতমতলম্য,bn,193,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_193.jpeg,179,1801
3897,আআআাআন,bn,194,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_194.jpeg,181,1806
3898,আআাাআআন,bn,195,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_195.jpeg,190,1895
3899,ূরূরদরররদদূ,bn,196,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_196.jpeg,176,1928
3900,টেননপপনে্ন্ন,bn,197,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_197.jpeg,189,1887
3901,াাাাভাাষাাষষাভ,bn,198,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_198.jpeg,193,2003
3902,যমেমে্যেধধম,bn,199,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_199.jpeg,179,1855
3903,্ড্াডডর্্্্্ারযনন,bn,200,9,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_200.jpeg,194,2070
3904,্্হহররহা্ারারট,bn,201,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_201.jpeg,186,2086
3905,তরবাতাা্নরাত,bn,202,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_202.jpeg,185,1919
3906,রভরীীাভরীভভ,bn,203,4,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_203.jpeg,189,2324
3907,নয্্যতৃনৃনৃৃনত্ৃত,bn,204,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_204.jpeg,191,2179
3908,ঞিজঞঞঞ্ঞ,bn,205,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_205.jpeg,203,2091
3909,থনঅথঅনঅা,bn,206,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_206.jpeg,176,1767
3910,দননাাাউদননন,bn,207,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_207.jpeg,190,1873
3911,্্স্রসসথিস্রস,bn,208,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_208.jpeg,185,2029
3912,লথথল  থলবল,bn,209,7,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_209.jpeg,192,1731
3913,ননজওজনওজ,bn,210,3,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_210.jpeg,194,1976
3914,ধাাধাধসসারাস,bn,211,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_211.jpeg,188,1874
3915,াপদরপদদাথথ,bn,212,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_212.jpeg,186,1845
3916,তববৃতততবত,bn,213,5,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_213.jpeg,175,1830
3917,তুু্অ্রভ্ুুক্ত্রন,bn,214,11,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_214.jpeg,185,2243
3918,িজিববাকভবক,bn,215,6,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_215.jpeg,192,2187
3919,বববিবযযববয,bn,216,8,Bengali–Assamese,abugida,Bengali,Indo-European,,NotoSansBengali-Regular.ttf,,,,,,data/images_scrambled_7char/Bengali_216.jpeg,192,2057
